,bid_rtpd_neg_weighted,bid_rtpd_pos_weighted,bid_ifm_neg_weighted,bid_ifm_pos_weighted
2023-07-27 14:00:00,51.86468745248962,323.7196149439022,15.427813391728257,256.6031646988856
2023-07-27 15:00:00,15.460201224158997,380.93925308052223,-15.744210565043325,256.43774504906463
2023-07-27 16:00:00,11.881241683847291,383.6533180778032,-19.074073035283554,192.58380449881804
2023-07-27 17:00:00,-10.616963944204603,340.782101624278,-13.50945307224848,194.55324869050605
2023-07-27 18:00:00,-20.874093881217494,145.344402693057,-18.26482409738745,149.96959504746584
2023-07-27 19:00:00,-21.25302791873686,157.15447669223124,-22.89143191088425,161.84944721938274
2023-07-27 20:00:00,-20.970425348707845,117.01111895126726,-25.2036842356764,128.24058391314412
2023-07-27 21:00:00,-21.296041652760167,133.37435663611492,-26.00758072831232,180.6198802753949
2023-07-27 22:00:00,-22.54124249438665,247.51181381428685,-25.960623740568913,232.37501179134046
2023-07-27 23:00:00,-23.123114906308025,269.1382017993782,-25.92278774535064,249.73088460014714
2023-07-28 00:00:00,-22.073702312484095,258.00428549148666,-26.756473286653733,269.27908753547257
2023-07-28 01:00:00,-21.27228139619483,254.61309115215735,-27.335171547667333,271.77456591166856
2023-07-28 02:00:00,-22.052806844557907,214.57644119096216,-25.29386464386782,272.9947975369867
2023-07-28 03:00:00,-19.67778174979798,210.21358259930855,-24.50511874460557,295.53337327527913
2023-07-28 04:00:00,-10.153346994535518,229.3842320232998,-23.21228523105884,296.1882629999169
2023-07-28 05:00:00,-9.569867531432536,225.9851472441312,-26.644666153173794,295.53337327527913
2023-07-28 06:00:00,-13.930435192072864,194.42786334746128,-19.634066999742213,289.9520234615238
2023-07-28 07:00:00,25.567262493814944,243.7808198887978,-5.677778118998285,300.69178264191055
2023-07-28 08:00:00,59.498236737197175,291.2069461023592,29.759497519448686,288.4254345523033
2023-07-28 09:00:00,61.34183528070675,294.60140128276635,32.940627315507705,291.13687190565986
2023-07-28 10:00:00,65.64439416921613,320.0259095325489,41.01935923052814,289.3076363734461
2023-07-28 11:00:00,66.94303838646715,318.9727708633311,35.830423475169745,289.8686295090973
2023-07-28 12:00:00,46.737081759309234,322.75227724822975,20.46985010768681,289.98705692500494
2023-07-28 13:00:00,43.68026143083315,322.42121594944996,17.507158804115704,291.57436699160075
2023-07-28 14:00:00,43.95794805548001,325.71341379239124,18.634770460060295,290.21512134106706
2023-07-28 15:00:00,-1.5957671748838411,340.192727823322,-10.900997430415252,202.2411579537416
2023-07-28 16:00:00,-3.4528595238517727,331.2276405106294,-17.266268786837507,200.7764831907494
2023-07-28 17:00:00,-5.902801280323062,291.72455811210875,-16.87199582027167,182.85472287046417
2023-07-28 18:00:00,-16.102108440725964,169.4419693614654,-24.095393962228602,155.90175536125548
2023-07-28 19:00:00,-15.01040509984325,114.06044116593065,-28.61863430094361,152.3200806515258
2023-07-28 20:00:00,-20.305116316606103,105.76044049040979,-33.02660986171254,138.93987431844113
2023-07-28 21:00:00,-25.84398388400658,155.9669606379867,-25.916070828734586,154.61101636703853
2023-07-28 22:00:00,-23.688124801703605,259.27961482750794,-25.996076826802742,252.46850095326056
2023-07-28 23:00:00,-23.747662193941075,286.79342254701373,-25.962311134635744,253.3428063943162
2023-07-29 00:00:00,-30.157037073322073,236.94281607894618,-33.99818786776307,237.29175968646126
2023-07-29 01:00:00,-29.676912510595148,224.77553651969413,-33.98301565501434,235.40159091677853
2023-07-29 02:00:00,-26.449188848930426,203.27587020092446,-33.465546517046796,240.46801562457713
2023-07-29 03:00:00,-24.99179020824452,200.24619807670894,-33.48161588402375,239.6335621690377
2023-07-29 04:00:00,-30.87234651370164,189.31907825459965,-33.4149765954702,241.25736348792523
2023-07-29 05:00:00,-31.144383609333087,202.3461342312908,-30.61099282035718,247.1249531642359
2023-07-29 06:00:00,-34.14577832879015,197.3939552474298,-28.136450025293467,234.4959046433433
2023-07-29 07:00:00,-7.756623156458154,230.2236756973917,-9.554837113742085,266.06750856483205
2023-07-29 08:00:00,53.1410400509535,222.30191110406918,21.265652707369206,268.24612136982097
2023-07-29 09:00:00,66.49147519971574,235.36943508734743,26.140416156948028,272.1635493789088
2023-07-29 10:00:00,63.194333442515564,265.7149769362278,34.89140956800153,270.8740294380516
2023-07-29 11:00:00,61.566328311856154,255.8561352986063,33.62193881779512,271.75811887040993
2023-07-29 12:00:00,38.21240070898707,256.9257648745056,8.471844223411031,271.8868072736413
2023-07-29 13:00:00,37.16465388849316,263.0707242302601,7.860776313317049,270.5404200953197
2023-07-29 14:00:00,30.706666959595097,261.8679917626256,8.505895887259134,270.1887544359764
2023-07-29 15:00:00,-10.491516187158723,284.8163850950439,-19.129069828041324,269.1099456641884
2023-07-29 16:00:00,-3.851503007894048,280.24635260916284,-21.73095676071009,274.4335333379846
2023-07-29 17:00:00,-16.958128508877962,257.8942997739999,-22.019399471428255,137.8825217631969
2023-07-29 18:00:00,-21.98166103715478,110.3703734146522,-26.331496473683004,114.17886959374889
2023-07-29 19:00:00,-26.459449202442944,82.24943784792538,-31.222716015091535,100.25282778243405
2023-07-29 20:00:00,-26.818914674394478,67.92820812386417,-32.51871205450247,90.62128484288803
2023-07-29 21:00:00,-27.985920796073422,72.76357902830553,-33.24665795326868,102.37428904555071
2023-07-29 22:00:00,-25.858171354199566,172.64303366512547,-33.2432820065631,212.44485480687905
2023-07-29 23:00:00,-26.04831269221178,200.70331295649794,-33.2886993701439,219.32624845233178
2023-07-30 00:00:00,-33.64621030950636,203.9700095517809,-32.47790075855413,250.49993119029324
2023-07-30 01:00:00,-30.947261663286003,221.62048157750934,-31.3617356523847,252.78656196743424
2023-07-30 02:00:00,-34.70499378920644,210.20524863500265,-32.015593949074166,253.07048981042925
2023-07-30 03:00:00,-21.003562775000066,199.9232953189865,-30.253397757341375,253.41453834420912
2023-07-30 04:00:00,-29.54943039607621,187.79222140120646,-31.902953986863963,253.39259297485123
2023-07-30 05:00:00,-31.896292279536368,188.3915924490729,-29.11914352089506,273.1222693204826
2023-07-30 06:00:00,-31.414321635913176,172.3680679096717,-26.564047099496374,257.06178487535044
2023-07-30 07:00:00,-4.850498783129624,184.12149565379505,-14.75436451626323,275.2458293373116
2023-07-30 08:00:00,37.16960779247623,201.66425841334947,22.251507967504182,276.4618385687391
2023-07-30 09:00:00,42.62312178791407,199.4538138867939,28.42059002232382,286.3949444814121
2023-07-30 10:00:00,44.99873123225395,215.0141909084977,27.750265077566482,287.66569339262963
2023-07-30 11:00:00,44.75394569884674,212.1843099879933,25.11277799208748,288.1445597400876
2023-07-30 12:00:00,26.000013942334498,222.87851457033798,4.1010798049297685,288.1589922269678
2023-07-30 13:00:00,24.79444336909633,222.9052068634448,4.858313627274838,287.9102142459984
2023-07-30 14:00:00,44.13244315741419,226.00761092681745,6.467517122464263,280.6521551387584
2023-07-30 15:00:00,1.8200566146798405,226.29319201954434,-15.04286667927339,286.6263060513714
2023-07-30 16:00:00,-12.008896583105376,224.45915165601394,-19.07825852558791,286.7509008625582
2023-07-30 17:00:00,-16.163044866308557,218.51219735179853,-19.54112935611976,127.63268451948926
2023-07-30 18:00:00,-33.197090040064666,100.04742142671608,-27.30555555555556,112.4320865490107
2023-07-30 19:00:00,-32.657085820606255,75.94865482783302,-30.850898730658766,100.21081416822935
2023-07-30 20:00:00,-32.1978135030589,72.17246281069733,-31.464346939721075,95.31670912002122
2023-07-30 21:00:00,-31.235108965672982,109.0176061706162,-31.77069645203679,217.32816628965233
2023-07-30 22:00:00,-28.899147112304096,185.09280195856053,-31.751320554517566,242.97208947869035
2023-07-30 23:00:00,-33.94320611518421,188.4677055506085,-31.652354092321875,246.4633419659432
2023-07-31 00:00:00,-28.030435664263766,203.80027953720528,-27.03076123389914,267.59582068143294
2023-07-31 01:00:00,-13.512842153855573,214.98477676553838,-25.921111509902723,268.6048434043544
2023-07-31 02:00:00,-1.9179358942068951,192.36816816816815,-24.04096821295671,232.31239376935432
2023-07-31 03:00:00,-8.085444919453016,194.55374280230325,-26.09359853808087,232.39813262550058
2023-07-31 04:00:00,-18.703800780660078,185.75436021018385,-24.650645886116912,269.6806380253813
2023-07-31 05:00:00,-28.484473232996756,186.5572834840444,-23.494531227552653,253.67743702081054
2023-07-31 06:00:00,-26.583472725039627,176.22860213633388,-19.66011377204125,255.14634028931084
2023-07-31 07:00:00,1.4187226862864386,195.47601667176866,4.677707936059511,254.7557628979144
2023-07-31 08:00:00,41.05175807067532,214.84750641644496,20.777796151078217,261.6352768163591
2023-07-31 09:00:00,53.840135460947906,216.71996237949682,29.9577870111017,269.1299865924962
2023-07-31 10:00:00,62.378789330267814,255.1317130834635,34.9163674953673,269.4820978946912
2023-07-31 11:00:00,56.26676974228815,275.44758468189974,28.763892234112102,270.08678048028963
2023-07-31 12:00:00,49.335456560638846,258.0711984914758,9.116857296296716,272.5501674253567
2023-07-31 13:00:00,45.19082601684286,247.3842724352028,11.046415763221898,266.20645688470415
2023-07-31 14:00:00,41.923885969491174,231.2419743752415,12.46991712559731,267.1397323416495
2023-07-31 15:00:00,8.983167144459674,174.49836153802246,-9.926497884029997,257.1296686786684
2023-07-31 16:00:00,-6.937105429698956,230.20253587421658,-12.083331447272528,261.2014820295831
2023-07-31 17:00:00,-4.96973621939374,224.8209251559743,-13.645042286347746,127.35131931807297
2023-07-31 18:00:00,-18.236955483863497,113.50372634672303,-21.331558533954517,112.24960574836669
2023-07-31 19:00:00,-26.43883451497551,100.18606427494069,-26.937317480183555,118.42074928638824
2023-07-31 20:00:00,-25.28289736758741,145.45699163800407,-26.944463751998327,110.64722518676626
2023-07-31 21:00:00,-21.817472490830273,166.38055668964188,-26.05523557193871,95.20709073148306
2023-07-31 22:00:00,-21.823679987267397,209.87850427269092,-26.04547969203817,258.84124603178253
2023-07-31 23:00:00,-28.80100611226233,201.25832702096181,-26.067104109968177,255.5518578073853
2023-08-01 00:00:00,-23.243462219559635,262.89147657677347,-32.96896280935962,225.5277366188321
2023-08-01 01:00:00,-22.43586717028643,258.5953435771869,-32.95571654663901,226.87487314796024
2023-08-01 02:00:00,-14.58625939354556,213.54685195942625,-26.41733960115005,230.0015223789709
2023-08-01 03:00:00,-12.583625750172168,207.48794284684038,-25.991898671292503,230.12087934394285
2023-08-01 04:00:00,-14.804028461050912,218.9128965572076,-32.349501284385774,231.5831405025778
2023-08-01 05:00:00,-13.21273757098513,224.59948956995436,-32.463112059799855,231.64376471543395
2023-08-01 06:00:00,-12.606096626151079,187.69872055468983,-26.478792434913352,217.55929625368776
2023-08-01 07:00:00,4.1350636374696155,198.22477201840834,-6.138977448116899,222.31054262267628
2023-08-01 08:00:00,49.37203313807889,230.63658176448874,15.646911761467928,231.7221650002512
2023-08-01 09:00:00,82.64910097128988,239.17341323084617,20.145254364921637,232.79500291618064
2023-08-01 10:00:00,73.50599925009374,206.95994218154357,25.32851609954413,230.9042320549001
2023-08-01 11:00:00,76.39572239305983,223.56680857471386,20.598664215226446,233.00355666184112
2023-08-01 12:00:00,47.797264430222704,234.4562488125157,4.423190181859286,231.28038875108558
2023-08-01 13:00:00,38.6011067702084,240.80132009395976,4.477728004881753,230.9843846001645
2023-08-01 14:00:00,36.131007306520836,239.18871116225546,5.03501175430489,230.56589646180632
2023-08-01 15:00:00,7.752504343232179,279.3937961521182,-21.800089458894043,236.5052509784399
2023-08-01 16:00:00,-2.1871551292460136,291.3117828511564,-23.278769569873138,243.38727698857866
2023-08-01 17:00:00,-9.603226445698686,198.46603331250634,-23.585000881955196,231.83231466099107
2023-08-01 18:00:00,-21.103006051093125,96.60501262114322,-26.97325567455243,102.08733660775411
2023-08-01 19:00:00,-23.06625731154198,85.16521409624858,-32.03069837276306,100.54995470524463
2023-08-01 20:00:00,-23.20012418557656,76.23537312765677,-32.58768724881258,97.43482971376899
2023-08-01 21:00:00,-23.019178760760852,128.34324016093095,-32.72447013487476,87.37319362439823
2023-08-01 22:00:00,-21.878688075523673,248.84529342716826,-31.570055167937703,207.83665951692626
2023-08-01 23:00:00,-26.556013165334583,222.67794021383372,-30.82119339479282,225.884722012146
2023-08-02 00:00:00,-23.477638407384557,258.65280736855766,-33.19751488584991,238.27328825394724
2023-08-02 01:00:00,-22.933189821994333,260.9655791804169,-33.07849369821156,239.17436966895878
2023-08-02 02:00:00,-6.561066124378733,226.9489176168732,-32.307328743379095,240.8320256988846
2023-08-02 03:00:00,17.715715674675224,220.9343036978757,-26.955226400984245,243.14202068061726
2023-08-02 04:00:00,-4.619366119335213,218.98200130271223,-32.359431980438536,241.99291938997823
2023-08-02 05:00:00,-12.913566647685368,226.18270487002744,-32.75361548597226,241.95255116497023
2023-08-02 06:00:00,-20.38582944510905,204.03390070652023,-28.440731615754032,225.2696691421059
2023-08-02 07:00:00,-4.654110367100448,235.8878950777339,-17.24340779299641,231.85477328044712
2023-08-02 08:00:00,48.724296585742366,236.81348855923125,8.030021004625759,235.71104808175116
2023-08-02 09:00:00,55.697539668390085,261.3996182290417,16.247351432701638,242.41790820284666
2023-08-02 10:00:00,67.92034271877813,259.61162520634696,24.35476562206273,244.62329231882748
2023-08-02 11:00:00,60.408066641927604,249.55280581617222,22.457647848489184,245.8808694472089
2023-08-02 12:00:00,47.89941567677699,250.47805553838865,0.9219839389074782,246.0353664439489
2023-08-02 13:00:00,32.82552109042326,259.6065342814974,2.297563922279299,241.86128778351775
2023-08-02 14:00:00,29.990241789735965,264.04272214025036,2.9775237276088387,241.7272855769774
2023-08-02 15:00:00,-7.0690736902947595,220.7437610786396,-22.608715068275643,236.4789705199681
2023-08-02 16:00:00,-14.879637959079432,216.42004352599997,-24.08343844027116,239.53915983694293
2023-08-02 17:00:00,-4.8025308236217805,211.58040406917934,-24.343853901107963,231.0822830602886
2023-08-02 18:00:00,-24.367391886663285,77.3078158719416,-27.330560433200247,100.6351737358891
2023-08-02 19:00:00,-27.164461597267604,62.29364171340272,-32.27503980931588,99.95492249283252
2023-08-02 20:00:00,-23.755466058494683,63.68154308569113,-32.78271498562254,94.70822930875245
2023-08-02 21:00:00,-16.19796031145678,94.74617571751067,-32.86032095185722,117.9326897937129
2023-08-02 22:00:00,-16.492485910369194,180.313844686206,-31.570533603343883,236.2951000043575
2023-08-02 23:00:00,-17.054038283575625,225.7171482607309,-31.011092789686703,236.46291777419492
2023-08-03 00:00:00,-10.230965136715536,217.05188103586084,-37.19563290385241,213.94304112398686
2023-08-03 01:00:00,-23.556419362024783,214.15380659502907,-36.47640112336185,216.1650370061714
2023-08-03 02:00:00,-23.217697624107362,216.84915729458726,-28.086036606099142,219.33267254632256
2023-08-03 03:00:00,-6.721669525443102,218.14127962433048,-27.874333027417926,222.08774981794642
2023-08-03 04:00:00,-20.355277544506883,200.33637267454367,-36.672852294442585,222.73909701432152
2023-08-03 05:00:00,-19.17906035331608,208.54191309595657,-36.83609420407412,225.6519540415891
2023-08-03 06:00:00,-23.07300855693376,190.45711449211512,-35.28752729721145,223.1306424761254
2023-08-03 07:00:00,-5.990465646110726,198.7035317387656,-19.77995018103718,231.3510369246333
2023-08-03 08:00:00,30.591412129729175,223.70863789142493,-4.605775495491338,236.50588699399162
2023-08-03 09:00:00,34.600348284473554,218.9239378823992,5.5576254394436555,238.41407040258952
2023-08-03 10:00:00,37.846536242896434,223.0135482987189,16.555133910526134,237.96358486748937
2023-08-03 11:00:00,29.51224793461846,221.8173067102441,14.76988401625143,235.3557556139996
2023-08-03 12:00:00,8.326600470459493,214.18864801912426,3.8587786259541996,235.80399951447473
2023-08-03 13:00:00,-0.330487992541165,217.24480324157815,-3.36682518648547,237.41776415609638
2023-08-03 14:00:00,0.37677637027822075,220.8473875774813,-3.4103260869565246,236.29949017783088
2023-08-03 15:00:00,-10.264035550165513,217.7619719597916,-28.819393371679837,235.15206837261047
2023-08-03 16:00:00,-19.52270392878541,213.49897320310544,-30.109962287336202,236.10690031530442
2023-08-03 17:00:00,-28.83162568012446,205.95361539384518,-29.95046144854306,236.25762996200177
2023-08-03 18:00:00,-37.69383144101975,83.56113528321652,-32.99551719204541,170.40882521177232
2023-08-03 19:00:00,-26.804805207878935,68.81678047447713,-37.752623936538264,100.48547555927445
2023-08-03 20:00:00,-26.13761753049965,78.42621666044914,-38.52117276547615,164.81256681952212
2023-08-03 21:00:00,-20.65515974184065,109.6393565645324,-36.005888420441224,168.70290265200515
2023-08-03 22:00:00,-21.386001075461547,189.64695747296523,-35.96050826582824,217.76475106628124
2023-08-03 23:00:00,-24.580072088121767,225.49708034794804,-35.86344237554097,218.33678646507116
2023-08-04 00:00:00,-33.107437279194684,193.0146679336643,-37.18178783912303,216.00966735330707
2023-08-04 01:00:00,-27.696435830524926,178.46713379275104,-36.85927915575134,217.9512460509597
2023-08-04 02:00:00,-33.409036624983194,189.44323401183584,-29.828590836136886,220.31204748016563
2023-08-04 03:00:00,-30.084237339412866,194.57063681082647,-26.57544610820935,222.44131263894275
2023-08-04 04:00:00,-33.648395295636874,196.26714502015096,-36.67284568038029,223.1251019742209
2023-08-04 05:00:00,-28.079773492341012,209.3213257571673,-36.87547401639721,221.89223364333498
2023-08-04 06:00:00,-31.281189777436293,200.19594700474184,-34.23400969874976,203.40668501295625
2023-08-04 07:00:00,-5.499326709611683,206.60826763283023,-23.643344988412128,226.14836195993632
2023-08-04 08:00:00,25.799930915538496,218.70999712090003,-2.9172946279663994,229.666809448048
2023-08-04 09:00:00,44.13294472318934,224.97865551765872,9.300600767107003,228.61685636193042
2023-08-04 10:00:00,28.619224481946247,234.11799328348235,10.16134707020643,227.91227175354481
2023-08-04 11:00:00,24.856140382084025,222.16368910213538,11.221585013865573,230.28461255967682
2023-08-04 12:00:00,10.714840140684146,217.17039388064063,4.272841514617201,220.17767189992446
2023-08-04 13:00:00,11.79577995573187,216.41040195089136,1.3408849060795882,220.41284499947528
2023-08-04 14:00:00,10.722572746033157,221.40414060666308,3.912463438381952,219.00386197632437
2023-08-04 15:00:00,-20.525535587118213,218.71729587790685,-23.73732847776293,220.69835742306316
2023-08-04 16:00:00,-18.476348778425148,229.05531542019253,-30.048291135922838,234.96982055464926
2023-08-04 17:00:00,-22.608761112535667,178.95388801751636,-29.10813883363861,230.1946880097879
2023-08-04 18:00:00,-31.36790378219286,93.53365974755984,-31.236845357492562,166.9337787184899
2023-08-04 19:00:00,-34.41087148984247,68.19540701337472,-36.45671279436756,97.85590127589715
2023-08-04 20:00:00,-33.90784117655382,71.9475465778101,-36.85828240529327,160.1205158642335
2023-08-04 21:00:00,-27.459387499693253,114.65388988661361,-34.47698932448192,167.22330311962412
2023-08-04 22:00:00,-29.17442525588131,169.82575250654176,-34.54897948999451,209.25990019317447
2023-08-04 23:00:00,-26.71665196388363,213.19466238680837,-34.39815967415877,215.01685246297492
2023-08-05 00:00:00,-34.81806683941141,221.64782611436067,-37.92443383687988,221.04453676024724
2023-08-05 01:00:00,-31.197025339698857,214.04942586644833,-37.70359349141201,224.166148946084
2023-08-05 02:00:00,-27.412876948805092,216.89263964720706,-37.060269934999255,224.34183933965875
2023-08-05 03:00:00,-29.82397013803104,209.61301042165042,-37.3447960833938,228.21794026294515
2023-08-05 04:00:00,-30.423398581755322,208.59745097173425,-37.252208849762305,229.74115006594906
2023-08-05 05:00:00,-26.83675499683459,210.08709090909093,-37.52518840227298,230.26770707006233
2023-08-05 06:00:00,-27.79604078509048,193.51531218593968,-36.22138760796333,230.4788727899406
2023-08-05 07:00:00,-16.839892800795354,200.1342819256937,-26.249211423005164,234.57265184554836
2023-08-05 08:00:00,33.60762239316058,200.44031982595612,-1.4053341344548975,237.60956281246675
2023-08-05 09:00:00,32.6219335786399,189.97284097641062,11.355341849034996,239.26599795770747
2023-08-05 10:00:00,35.07072036238855,189.42930058621388,12.354113456494602,237.18407616211044
2023-08-05 11:00:00,12.993988764044941,198.59889776825852,0.8675147109726502,238.97112009360706
2023-08-05 12:00:00,7.0969218817513635,199.71458485620704,-11.801855777215726,237.8340530996043
2023-08-05 13:00:00,-7.191598035307713,202.21041105935822,-9.675659224593353,239.10814576862526
2023-08-05 14:00:00,-8.414568298983507,213.5640835675268,-7.969966618942983,240.41642731005723
2023-08-05 15:00:00,-15.867272706109668,225.6792642334714,-31.09254129082351,236.67820897427714
2023-08-05 16:00:00,-23.47493196578472,221.4795486922445,-32.431936106106036,242.69180851063834
2023-08-05 17:00:00,-16.34607898746566,213.52326771897123,-31.89458516182759,248.28522903045302
2023-08-05 18:00:00,-24.701344225736506,101.50894383862172,-33.598235042937795,111.73128589661773
2023-08-05 19:00:00,-29.744711798102106,71.52016767573261,-38.39773532867839,81.90726178774611
2023-08-05 20:00:00,-38.8248307557803,69.56251571587325,-38.83740248132208,80.08806315314703
2023-08-05 21:00:00,-34.32269434348855,123.36353871251097,-36.49984572048533,180.380547984843
2023-08-05 22:00:00,-34.5950441525403,188.15343050763872,-36.51309171671297,216.33593668567684
2023-08-05 23:00:00,-24.891949409340533,216.75466829799637,-36.55240829918543,221.27444096934104
2023-08-06 00:00:00,-29.456530566666004,225.52447090954314,-33.812553122331266,198.6402490060682
2023-08-06 01:00:00,-28.060809539172993,213.8631259746666,-37.68429297915165,201.04393097935488
2023-08-06 02:00:00,-27.17689077146543,214.33267368086078,-37.356667521127726,202.55084958567005
2023-08-06 03:00:00,-36.5333918952207,219.57605456737176,-37.354399746492575,204.84012722859296
2023-08-06 04:00:00,-27.499184370950378,211.23219619025073,-37.2807432915759,205.38010839314484
2023-08-06 05:00:00,-27.39421696629982,213.74142149549442,-37.46772647724829,206.75992383184416
2023-08-06 06:00:00,-24.967406310603888,215.84679657644188,-36.08348193514504,206.13452336366475
2023-08-06 07:00:00,14.425525563844669,212.35938833103626,-23.80549896977085,211.2490322850627
2023-08-06 08:00:00,33.817188942117525,197.82232535267548,5.509473188869773,219.80246012717606
2023-08-06 09:00:00,36.324030688987236,211.44751516887845,17.29876382525688,218.09563023808533
2023-08-06 10:00:00,41.85384770346494,221.5071972904318,9.502621518085002,220.46544355259044
2023-08-06 11:00:00,35.2344336084021,248.98210131025755,5.023085754456208,219.2422757786766
2023-08-06 12:00:00,7.181086000785309,245.06134000707158,-11.709312389071133,216.10035108494424
2023-08-06 13:00:00,10.572358132260948,220.26102254556108,-11.547100006890163,219.25873032419472
2023-08-06 14:00:00,5.883346322270032,249.213281067979,-10.4738857681901,223.68815287421032
2023-08-06 15:00:00,-15.351258093945143,252.36236404047048,-30.875132095961508,220.92021221262874
2023-08-06 16:00:00,-29.092712902931453,233.68427346391292,-32.32945238916501,228.2781487954063
2023-08-06 17:00:00,-23.379159106341774,217.0753705317332,-33.22950757825837,224.61219944533792
2023-08-06 18:00:00,-28.130382699131502,119.32155807879955,-35.35569831073043,85.707492708459
2023-08-06 19:00:00,-32.43542783605946,83.15484736874963,-38.89978350985855,80.84109330270955
2023-08-06 20:00:00,-30.76470936400185,84.80128096281355,-39.75818282505416,78.91440326221509
2023-08-06 21:00:00,-27.47300083164467,128.5409970590731,-36.90690795719126,140.0850141993738
2023-08-06 22:00:00,-27.77844438334971,199.41185976028905,-36.93822332029648,201.4201318827616
2023-08-06 23:00:00,-25.882654118274637,214.45730445791693,-36.97015508144529,210.0986144051929
2023-08-07 00:00:00,-20.49638216667757,202.83688232659946,-33.10803887334017,231.46536615811945
2023-08-07 01:00:00,-18.21343521126428,194.81413721413722,-33.04599779413095,233.72119353685184
2023-08-07 02:00:00,-13.026892342602284,205.0668349941414,-32.78735291576849,234.5285133730076
2023-08-07 03:00:00,-7.781364663136893,200.96698230957418,-31.286396377607915,236.50501065591226
2023-08-07 04:00:00,-7.276008033669527,202.97914907094594,-32.64169502605989,238.70272377672615
2023-08-07 05:00:00,-16.25673658950083,213.6583588885983,-32.8004055197071,240.05621973730248
2023-08-07 06:00:00,-20.06891803617668,202.244529205868,-28.020940884755376,222.20229017163285
2023-08-07 07:00:00,16.692134533302756,215.6857834068593,-12.13509952226989,239.63757758349655
2023-08-07 08:00:00,47.973686790028,239.83538344722854,10.200642532910113,248.69643917650785
2023-08-07 09:00:00,59.03637925944669,234.04847451434142,30.811634683819683,243.02323311206555
2023-08-07 10:00:00,55.35484549265978,235.63226045013968,32.78381827315614,241.46960719295743
2023-08-07 11:00:00,61.13775970008882,251.2514790206608,8.517814302728222,249.02303510159902
2023-08-07 12:00:00,40.98841508503821,259.4586968791534,0.5235379286469761,247.58086125291553
2023-08-07 13:00:00,10.530737260364692,243.53554802959405,0.16336047133014878,249.6470365377032
2023-08-07 14:00:00,8.29038305574819,251.68191624767348,1.8082221896526403,251.69013103159253
2023-08-07 15:00:00,-20.057572302125692,263.26057075533447,-25.241918404281947,253.88831961926695
2023-08-07 16:00:00,-12.343791208437771,283.5126691893612,-26.876320114848813,247.8774202069481
2023-08-07 17:00:00,-26.543432733015617,283.2570296808748,-25.879785468490674,244.68229502257228
2023-08-07 18:00:00,-35.00141449332181,141.16879921259843,-30.55319937999829,103.76453063426246
2023-08-07 19:00:00,-37.01660023552859,117.47780599288977,-34.03373652915329,101.00940900340743
2023-08-07 20:00:00,-35.94789881864911,104.55093180317878,-35.131033612548165,101.1608962876027
2023-08-07 21:00:00,-34.47218414238345,138.73504093951834,-32.534103514785684,104.95974182897555
2023-08-07 22:00:00,-33.30665721033449,211.78451567524115,-32.4051504716275,232.1767293292679
2023-08-07 23:00:00,-20.521287648646513,241.47630721103354,-32.39228719422738,233.672132328722
2023-08-08 00:00:00,-23.133972135262432,200.10628956053534,-29.4497216412618,224.40928056388233
2023-08-08 01:00:00,-19.875621173928707,196.32666208992683,-29.86552513293045,226.34003945492256
2023-08-08 02:00:00,-33.2935470122725,197.23222333627038,-29.435944816706336,227.62272796314107
2023-08-08 03:00:00,-25.859351380404167,191.72481245462612,-26.821689670984526,228.15086630279583
2023-08-08 04:00:00,-29.178609918319438,192.70138590866634,-29.17232244832061,230.41510131337782
2023-08-08 05:00:00,-19.38526225901965,203.66115816743775,-29.49597188192162,229.5628828920054
2023-08-08 06:00:00,-23.824372913277966,187.6724814182895,-24.845031796738837,228.1232268784956
2023-08-08 07:00:00,-4.360567814985409,193.5110021690271,-13.578237496400108,233.41665567984748
2023-08-08 08:00:00,21.115844150199127,240.77987116676636,6.8629975263150875,246.10211781888995
2023-08-08 09:00:00,60.11803285580652,244.72138683060473,20.165378986354845,235.64581896376842
2023-08-08 10:00:00,40.28556121082239,242.08781128443678,22.967384094250068,234.59869958346033
2023-08-08 11:00:00,45.48158931693796,234.075660169028,9.654905760938028,219.84627121478138
2023-08-08 12:00:00,29.658048306604783,240.84386242446527,-1.1322218666045936,221.3288278907031
2023-08-08 13:00:00,16.425370768817,241.52492834956254,-1.1473566241993582,221.70787031256506
2023-08-08 14:00:00,26.093120148006186,248.75902820729266,0.635891633221952,223.98822881602462
2023-08-08 15:00:00,-11.146157006316656,264.9572525083481,-22.312982634716786,239.85371615482464
2023-08-08 16:00:00,-25.787169719386064,251.0389813067248,-23.697584879896883,239.2162167618971
2023-08-08 17:00:00,-30.887880514677345,189.3668711799652,-25.620820590518413,225.7270516287894
2023-08-08 18:00:00,-36.98353617347699,117.97842464356671,-26.699551484101967,85.628687520311
2023-08-08 19:00:00,-40.63020337299328,91.56097392111587,-30.523933357268305,96.67767234037399
2023-08-08 20:00:00,-39.940758240471325,90.72067196402264,-31.31577670138519,100.13028033987933
2023-08-08 21:00:00,-35.73010634992045,124.28599180679859,-28.60929881530471,179.49263053996282
2023-08-08 22:00:00,-36.10473757770304,152.67682703044596,-28.7187005306598,207.38511675036733
2023-08-08 23:00:00,-22.649178090079033,187.2468270052497,-28.584903785974713,217.53345713651316
2023-08-09 00:00:00,-23.78735790014714,189.4499806653219,-31.975563635440654,203.42653848105118
